match_id,ano,is_home,player,player_id,shot_type,situation,body_part,xg,xgot,x,y,minuto,added_time
12117114,2024,False,Bruno Praxedes,1018093.0,save,assisted,right-foot,0.10882192850113,0.2085,6.3,59.3,72,0.0
12117114,2024,False,Bruno Praxedes,1018093.0,miss,assisted,left-foot,0.016079094260931,0.0,30.6,33.8,66,0.0
12117114,2024,False,Adson,1105970.0,goal,regular,left-foot,0.22869111597538,0.8445,13.4,55.5,61,0.0
12117114,2024,True,Hyoran,551348.0,miss,corner,left-foot,0.025854114443064,0.0,9.1,28.6,58,0.0
12117114,2024,True,Alan Patrick,124997.0,miss,assisted,right-foot,0.070027776062489,0.0,19.0,51.2,56,0.0
12117114,2024,True,Wesley Ribeiro,985766.0,miss,corner,head,0.013617132790387,0.0,8.8,62.1,53,0.0
12117114,2024,False,Adson,1105970.0,save,assisted,left-foot,0.017165925353765,0.2096,26.0,74.3,50,0.0
12117114,2024,True,Rômulo Zwarg,989384.0,miss,assisted,right-foot,0.01141120865941,0.0,31.7,69.0,33,0.0
12117114,2024,False,Mateus Carvalho,1391962.0,save,set-piece,left-foot,0.013144174590707,0.2767,33.9,48.6,29,0.0
12117114,2024,True,Alan Patrick,124997.0,save,assisted,right-foot,0.019177379086614,0.0516,24.9,52.1,25,0.0
12117114,2024,True,Alan Patrick,124997.0,save,assisted,right-foot,0.058384653180838,0.1344,14.8,58.2,19,0.0
12117114,2024,True,Bruno Gomes,995071.0,save,assisted,right-foot,0.016775734722614,0.0301,27.6,61.2,18,0.0
12117114,2024,True,Hyoran,551348.0,save,assisted,head,0.043942894786596,0.0174,11.3,51.5,18,0.0
12117114,2024,False,Adson,1105970.0,miss,assisted,left-foot,0.11355114728212,0.0,12.1,38.2,12,0.0
12117114,2024,True,Bruno Gomes,995071.0,miss,assisted,right-foot,0.010763050988317,0.0,29.3,78.3,10,0.0
12117114,2024,True,Fabricio Bustos,850023.0,miss,assisted,right-foot,0.048238761723042,0.0,21.6,60.3,6,0.0
12117115,2024,False,Wesley,1211632.0,miss,regular,right-foot,0.023923089727759,0.0,18.2,28.9,90,3.0
12117115,2024,False,Igor Coronado,152098.0,miss,assisted,right-foot,0.043906338512897,0.0,19.2,49.5,86,0.0
12117115,2024,True,Vitinho,1836052.0,block,assisted,head,0.19410054385662,0.0,8.2,49.7,85,0.0
12117115,2024,False,Matheuzinho,931540.0,miss,corner,right-foot,0.021458642557263,0.0,22.6,63.3,80,0.0
12117115,2024,True,Matheus Pereira,377238.0,save,fast-break,left-foot,0.054947182536125,0.3191,22.6,34.8,77,0.0
12117115,2024,False,Cacá,929200.0,miss,set-piece,head,0.19316780567169,0.0,7.7,46.4,73,0.0
12117115,2024,False,Igor Coronado,152098.0,miss,assisted,right-foot,0.040135469287634,0.0,22.1,57.0,67,0.0
12117115,2024,False,Rodrigo Garro,994454.0,block,assisted,left-foot,0.047424010932446,0.0,3.5,37.3,67,0.0
12117115,2024,False,Wesley,1211632.0,block,regular,right-foot,0.062806524336338,0.0,23.1,46.6,66,0.0
12117115,2024,False,Wesley,1211632.0,save,fast-break,left-foot,0.067271716892719,0.0726,19.8,41.9,62,0.0
12117115,2024,True,Zé Ivaldo,844602.0,miss,set-piece,head,0.04100165143609,0.0,9.9,44.8,54,0.0
12117115,2024,True,Gabriel Veron,1002819.0,goal,regular,right-foot,0.65850841999054,0.7879,3.8,53.4,48,0.0
12117115,2024,True,Álvaro Barreal,949687.0,goal,assisted,left-foot,0.032002832740545,0.1746,25.9,41.1,45,4.0
12117115,2024,False,Wesley,1211632.0,miss,assisted,right-foot,0.038897961378098,0.0,20.5,30.3,45,3.0
12117115,2024,True,William Furtado,604274.0,save,assisted,right-foot,0.01914120092988,0.0141,26.3,69.8,45,3.0
12117115,2024,True,Lucas Silva,245159.0,block,fast-break,right-foot,0.24677477777004,0.0,12.9,58.1,45,1.0
12117115,2024,False,Wesley,1211632.0,block,regular,left-foot,0.072337932884693,0.0,7.9,38.7,45,0.0
12117115,2024,False,Cacá,929200.0,miss,corner,other,0.45583572983742,0.0,3.3,43.8,38,0.0
12117115,2024,False,Rodrigo Garro,994454.0,miss,corner,left-foot,0.047104120254517,0.0,11.1,66.0,38,0.0
12117115,2024,False,Rodrigo Garro,994454.0,save,assisted,left-foot,0.03527157753706,0.5119,13.0,29.1,37,0.0
12117115,2024,False,Rodrigo Garro,994454.0,block,assisted,left-foot,0.027079584077001,0.0,24.8,60.2,31,0.0
12117115,2024,False,Hugo,1017827.0,block,set-piece,left-foot,0.0076264156959951,0.0,25.5,37.3,28,0.0
12117115,2024,True,Lucas Silva,245159.0,miss,assisted,right-foot,0.020408116281033,0.0,29.6,48.9,25,0.0
12117115,2024,True,William Furtado,604274.0,miss,corner,right-foot,0.028034288436174,0.0,21.3,52.8,9,0.0
12117115,2024,True,Arthur Gomes,822524.0,block,assisted,left-foot,0.033323235809803,0.0,9.5,32.1,8,0.0
12117115,2024,True,Matheus Pereira,377238.0,goal,assisted,left-foot,0.12314204871655,0.5845,13.5,34.2,6,0.0
12117115,2024,True,Álvaro Barreal,949687.0,miss,assisted,left-foot,0.018167829141021,0.0,25.1,41.8,3,0.0
12117116,2024,False,Marquinhos Gabriel,90812.0,miss,corner,right-foot,0.049592722207308,0.0,15.4,31.3,90,5.0
12117116,2024,False,Newton,1463909.0,block,set-piece,head,0.07258465141058,0.0,7.5,43.7,90,4.0
12117116,2024,False,Matheusinho,822523.0,save,assisted,right-foot,0.023090397939086,0.253,23.8,25.6,83,0.0
12117116,2024,False,Yannick Bolasie,46620.0,block,assisted,left-foot,0.035544820129871,0.0,5.8,32.9,70,0.0
12117116,2024,False,Arthur Caíke,829832.0,post,regular,right-foot,0.14698280394077,0.0,11.1,55.2,62,0.0
12117116,2024,False,Barreto,599688.0,block,assisted,right-foot,0.015411869622767,0.0,32.1,44.6,57,0.0
12117116,2024,False,Matheusinho,822523.0,block,assisted,left-foot,0.025688769295812,0.0,25.1,53.8,45,2.0
12117116,2024,True,Alerrandro,923948.0,block,assisted,right-foot,0.011465083807707,0.0,30.3,49.7,45,1.0
12117116,2024,False,Matheusinho,822523.0,goal,fast-break,head,0.34873947501183,0.6757,6.6,52.1,43,0.0
12117116,2024,True,Lucas Esteves,1387272.0,goal,assisted,left-foot,0.10231817513704,0.9427,5.5,34.2,37,0.0
12117116,2024,False,Miguel Trauco,247665.0,miss,corner,left-foot,0.020318884402514,0.0,24.4,31.1,35,0.0
12117116,2024,True,Alerrandro,923948.0,goal,penalty,right-foot,0.7884,0.9769,11.5,50.0,31,0.0
12117116,2024,True,Willian Oliveira,295167.0,miss,corner,head,0.34660056233406,0.0,4.4,53.0,24,0.0
12117116,2024,True,Janderson,1462989.0,miss,corner,head,0.023442056030035,0.0,8.3,41.6,24,0.0
12117116,2024,True,Alerrandro,923948.0,miss,assisted,head,0.024385564029217,0.0,4.0,64.0,22,0.0
12117116,2024,True,Wagner Leonardo,976235.0,miss,corner,head,0.25539380311966,0.0,2.8,53.1,16,0.0
12117116,2024,True,Wagner Leonardo,976235.0,save,corner,head,0.064201936125755,0.0609,8.9,48.9,15,0.0
12117116,2024,True,Lucas Esteves,1387272.0,block,regular,left-foot,0.03737772628665,0.0,10.9,30.4,14,0.0
12117116,2024,False,Yannick Bolasie,46620.0,miss,regular,right-foot,0.061589166522026,0.0,4.3,64.8,13,0.0
12117116,2024,False,Arthur Caíke,829832.0,block,assisted,right-foot,0.092810332775116,0.0,7.1,42.5,8,0.0
12117116,2024,False,Arthur Caíke,829832.0,block,assisted,left-foot,0.039925944060087,0.0,14.9,40.0,6,0.0
12117116,2024,False,Barreto,599688.0,miss,assisted,right-foot,0.023319667205215,0.0,15.1,24.8,5,0.0
12117117,2024,True,Luiz Araújo,840451.0,miss,assisted,right-foot,0.055167175829411,0.0,16.0,64.8,90,1.0
12117117,2024,True,Wesley,1134200.0,block,assisted,right-foot,0.076871603727341,0.0,21.2,62.4,85,0.0
12117117,2024,True,Luiz Araújo,840451.0,save,assisted,left-foot,0.016201861202717,0.0168,24.9,70.0,81,0.0
12117117,2024,True,Gerson,611876.0,miss,assisted,left-foot,0.017527556046844,0.0,28.4,57.3,77,0.0
12117117,2024,True,Werton,1116390.0,block,assisted,right-foot,0.014658798463643,0.0,26.0,62.4,76,0.0
12117117,2024,True,David Luiz,21300.0,miss,assisted,right-foot,0.02554633282125,0.0,28.2,51.7,70,0.0
12117117,2024,False,Denilson,1175760.0,miss,fast-break,right-foot,0.10200855135918,0.0,18.8,57.9,67,0.0
12117117,2024,True,Pedro,840219.0,goal,assisted,head,0.35853451490402,0.7663,5.5,50.7,60,0.0
12117117,2024,True,Ayrton Lucas,818473.0,block,assisted,left-foot,0.025284521281719,0.0,25.3,33.9,60,0.0
12117117,2024,False,Ramon,980761.0,save,assisted,left-foot,0.036064244806767,0.1262,4.6,28.6,56,0.0
12117117,2024,True,Pedro,840219.0,save,regular,right-foot,0.056506365537643,0.0796,3.3,62.6,52,0.0
12117117,2024,True,Werton,1116390.0,miss,regular,right-foot,0.04206045717001,0.0,11.3,32.5,51,0.0
12117117,2024,True,Luiz Araújo,840451.0,save,assisted,left-foot,0.027751510962844,0.0901,20.3,62.8,51,0.0
12117117,2024,True,Luiz Araújo,840451.0,save,assisted,left-foot,0.024060118943453,0.0393,24.0,71.6,48,0.0
12117117,2024,True,Pedro,840219.0,save,assisted,head,0.35473540425301,0.8128,4.3,46.0,45,4.0
12117117,2024,False,Isidro Pitta,979861.0,miss,assisted,right-foot,0.49752560257912,0.0,15.2,53.8,45,2.0
12117117,2024,False,Rikelme,1102383.0,miss,fast-break,left-foot,0.028645284473896,0.0,14.2,75.0,45,0.0
12117117,2024,True,Luiz Araújo,840451.0,miss,free-kick,left-foot,0.055170457810163,0.0,24.3,62.2,44,0.0
12117117,2024,True,Fabrício Bruno,840220.0,save,corner,head,0.0094604110345244,0.0253,13.1,59.0,30,0.0
12117117,2024,False,Alan Empereur,373740.0,miss,set-piece,right-foot,0.015987994149327,0.0,19.2,32.3,27,0.0
12117117,2024,True,Pedro,840219.0,save,assisted,right-foot,0.10054416209459,0.0831,10.3,46.9,24,0.0
12117117,2024,False,Fernando Sobral,931479.0,save,free-kick,right-foot,0.037110440433025,0.1586,31.8,49.6,13,0.0
12117117,2024,False,Derik Lacerda,994190.0,goal,assisted,right-foot,0.058875381946564,0.207,15.4,36.2,6,0.0
12117117,2024,True,Bruno Henrique,795291.0,save,regular,left-foot,0.031409751623869,0.0956,5.1,29.3,3,0.0
12117117,2024,True,Gerson,611876.0,save,assisted,left-foot,0.056451950222254,0.1511,19.2,58.5,3,0.0
12117117,2024,True,Allan,828839.0,miss,regular,left-foot,0.02090080268681,0.0,24.8,49.1,2,0.0
12117117,2024,True,Bruno Henrique,795291.0,block,assisted,right-foot,0.026323797181249,0.0,21.6,27.2,2,0.0
12117118,2024,True,Jefferson Savarino,874739.0,goal,assisted,right-foot,0.021346179768443,0.1779,28.9,47.4,90,4.0
12117118,2024,True,Tchê Tchê,840398.0,block,regular,right-foot,0.061223272234201,0.0,18.5,47.2,89,0.0
12117118,2024,False,Gustavo Scarpa,559036.0,miss,fast-break,left-foot,0.011732800863683,0.0,67.6,49.1,87,0.0
12117118,2024,True,Kauê,1463916.0,miss,assisted,right-foot,0.047464739531279,0.0,13.3,34.6,86,0.0
12117118,2024,True,Óscar Romero,146416.0,save,free-kick,left-foot,0.036174215376377,0.2225,25.9,66.0,85,0.0
12117118,2024,True,Cuiabano,1160554.0,goal,regular,left-foot,0.044600512832403,0.3287,17.7,41.7,79,0.0
12117118,2024,False,Hulk,34705.0,miss,free-kick,left-foot,0.026791149750352,0.0,31.9,67.7,78,0.0
12117118,2024,False,Hulk,34705.0,save,free-kick,left-foot,0.032650236040354,0.4206,28.9,63.6,72,0.0
12117118,2024,True,Júnior Santos,922559.0,miss,assisted,right-foot,0.059413202106953,0.0,9.5,63.8,66,0.0
12117118,2024,True,Tiquinho Soares,789100.0,block,corner,head,0.057768486440182,0.0,8.6,52.1,61,0.0
12117118,2024,True,Eduardo,76507.0,block,assisted,right-foot,0.10954643040895,0.0,13.2,56.8,59,0.0
12117118,2024,False,Gustavo Scarpa,559036.0,save,assisted,left-foot,0.01141120865941,0.0281,31.0,68.9,54,0.0
12117118,2024,True,Tiquinho Soares,789100.0,miss,assisted,right-foot,0.016434736549854,0.0,27.7,37.8,54,0.0
12117118,2024,False,Alan Franco,822729.0,miss,assisted,right-foot,0.062110040336847,0.0,24.1,55.2,53,0.0
12117118,2024,True,Marlon Freitas,840202.0,miss,corner,left-foot,0.015606106258929,0.0,24.6,49.9,51,0.0
12117118,2024,True,Eduardo,76507.0,save,free-kick,right-foot,0.092210426926613,0.4107,23.1,56.1,50,0.0
12117118,2024,True,Alexander Barboza,801044.0,miss,assisted,left-foot,0.016522550955415,0.0,30.9,50.1,45,0.0
12117118,2024,True,Cuiabano,1160554.0,block,assisted,left-foot,0.01849796436727,0.0,6.2,28.6,44,0.0
12117118,2024,True,Júnior Santos,922559.0,save,fast-break,right-foot,0.040469862520695,0.0762,27.7,54.0,41,0.0
12117118,2024,False,Hulk,34705.0,block,free-kick,left-foot,0.027332548052073,0.0,34.3,42.5,31,0.0
12117118,2024,True,Danilo Barbosa,330063.0,save,set-piece,left-foot,0.052062273025513,0.1528,12.0,49.9,29,0.0
12117118,2024,True,Cuiabano,1160554.0,miss,set-piece,left-foot,0.010269508697093,0.0,24.8,40.3,29,0.0
12117118,2024,True,Júnior Santos,922559.0,save,assisted,left-foot,0.40522381663322,0.9313,5.5,48.3,20,0.0
12117118,2024,True,Luiz Henrique,1035995.0,goal,assisted,left-foot,0.027072336524725,0.4266,22.2,63.2,13,0.0
12117118,2024,True,Júnior Santos,922559.0,block,regular,right-foot,0.019468136131763,0.0,27.1,50.3,2,0.0
12117119,2024,False,Ademir,922546.0,miss,assisted,left-foot,0.030227638781071,0.0,25.9,55.0,90,2.0
12117119,2024,True,José López,1094179.0,miss,assisted,head,0.025916548445821,0.0,11.1,58.3,89,0.0
12117119,2024,True,Raphael Veiga,840020.0,miss,assisted,right-foot,0.12144133448601,0.0,12.5,63.4,85,0.0
12117119,2024,False,Biel,1106140.0,block,assisted,right-foot,0.027599694207311,0.0,27.6,50.7,79,0.0
12117119,2024,False,Óscar Estupiñán,822089.0,save,assisted,left-foot,0.22593235969543,0.1273,12.1,40.6,79,0.0
12117119,2024,False,Óscar Estupiñán,822089.0,miss,corner,head,0.058782901614904,0.0,8.0,45.4,75,0.0
12117119,2024,False,Biel,1106140.0,save,assisted,right-foot,0.28237053751945,0.6661,8.8,63.6,75,0.0
12117119,2024,True,Aníbal Moreno,977677.0,save,free-kick,right-foot,0.034802205860615,0.1467,28.2,57.7,67,0.0
12117119,2024,True,Rony,835260.0,goal,assisted,right-foot,0.20673196017742,0.3627,14.1,48.1,61,0.0
12117119,2024,False,Jean Lucas,927975.0,save,fast-break,left-foot,0.44926664233208,0.4339,12.6,38.2,59,0.0
12117119,2024,False,Gilberto,261687.0,block,corner,head,0.011187743395567,0.0,13.3,57.6,57,0.0
12117119,2024,True,Raphael Veiga,840020.0,miss,assisted,left-foot,0.017846481874585,0.0,28.6,66.9,54,0.0
12117119,2024,False,Cauly,255873.0,block,assisted,head,0.034581743180752,0.0,9.5,42.4,46,0.0
12117119,2024,True,Estêvão,1597265.0,goal,fast-break,left-foot,0.18651387095451,0.9653,14.5,58.7,45,3.0
12117119,2024,False,Gilberto,261687.0,block,assisted,right-foot,0.028967294842005,0.0,19.9,73.7,45,2.0
12117119,2024,False,Jean Lucas,927975.0,miss,regular,right-foot,0.041233200579882,0.0,25.0,47.0,45,1.0
12117119,2024,True,Raphael Veiga,840020.0,block,assisted,left-foot,0.027170225977898,0.0,17.5,63.2,40,0.0
12117119,2024,False,Jean Lucas,927975.0,miss,assisted,right-foot,0.65103805065155,0.0,12.8,48.3,35,0.0
12117119,2024,True,Raphael Veiga,840020.0,miss,assisted,left-foot,0.016417108476162,0.0,31.0,50.6,27,0.0
12117119,2024,True,Aníbal Moreno,977677.0,save,corner,left-foot,0.022530781105161,0.1155,13.9,74.7,24,0.0
12117119,2024,True,Estêvão,1597265.0,block,assisted,right-foot,0.026027198880911,0.0,7.1,69.1,23,0.0
12117119,2024,True,Gabriel Menino,974556.0,miss,free-kick,right-foot,0.026197597384453,0.0,29.5,28.0,20,0.0
12117119,2024,True,José López,1094179.0,miss,assisted,head,0.14532868564129,0.0,8.6,53.6,16,0.0
12117119,2024,False,Thaciano,872039.0,miss,assisted,head,0.025091297924519,0.0,12.6,41.8,16,0.0
12117119,2024,False,Everaldo,386212.0,miss,assisted,head,0.063507042825222,0.0,5.6,62.0,13,0.0
12117120,2024,True,Luciano,282557.0,goal,set-piece,left-foot,0.73049938678741,0.8452,3.3,53.2,90,1.0
12117120,2024,True,Luciano,282557.0,save,penalty,left-foot,0.7884,0.9152,11.5,50.0,90,1.0
12117120,2024,False,Gustavo Neves,1463904.0,block,assisted,left-foot,0.14029558002949,0.0,11.9,47.2,82,0.0
12117120,2024,False,Vitinho,982405.0,save,throw-in-set-piece,head,0.036511316895485,0.0532,6.3,38.0,81,0.0
12117120,2024,True,Alan Javier Franco,875402.0,block,corner,head,0.018327437341213,0.0,4.1,35.9,78,0.0
12117120,2024,False,Lincoln,794928.0,block,free-kick,left-foot,0.03338834643364,0.0,27.1,34.8,70,0.0
12117120,2024,True,André Silva,925072.0,goal,regular,left-foot,0.44677966833115,0.973,4.5,45.8,65,0.0
12117120,2024,True,Luciano,282557.0,save,assisted,left-foot,0.15335911512375,0.3652,10.7,53.9,65,0.0
12117120,2024,False,Luan Cândido,905459.0,save,assisted,left-foot,0.015353629365563,0.0223,30.6,38.7,65,0.0
12117120,2024,True,Alisson,291723.0,block,corner,right-foot,0.015683967620134,0.0,24.4,54.5,60,0.0
12117120,2024,False,Henry Mosquera,1170680.0,miss,assisted,right-foot,0.030912194401026,0.0,7.1,68.5,59,0.0
12117120,2024,False,Eduardo Sasha,143846.0,miss,assisted,left-foot,0.068054512143135,0.0,5.0,31.5,58,0.0
12117120,2024,True,Alan Javier Franco,875402.0,block,corner,head,0.03369215875864,0.0,6.9,39.3,56,0.0
12117120,2024,True,Alan Javier Franco,875402.0,miss,corner,head,0.0094317095354199,0.0,3.9,33.3,56,0.0
12117120,2024,True,Luciano,282557.0,block,assisted,left-foot,0.017165580764413,0.0,9.9,28.0,55,0.0
12117120,2024,True,André Silva,925072.0,block,regular,left-foot,0.05775398761034,0.0,12.2,38.3,54,0.0
12117120,2024,False,Vitinho,982405.0,miss,assisted,other,0.21137320995331,0.0,4.8,44.8,52,0.0
12117120,2024,True,Wellington Rato,865356.0,miss,assisted,left-foot,0.12326892465353,0.0,15.0,28.3,45,0.0
12117120,2024,True,Luciano,282557.0,block,assisted,left-foot,0.049414876848459,0.0,14.4,45.5,30,0.0
12117120,2024,False,Lincoln,794928.0,miss,assisted,left-foot,0.04218415915966,0.0,25.4,52.1,28,0.0
12117120,2024,True,Lucas Moura,149710.0,block,assisted,right-foot,0.037525571882725,0.0,19.5,38.0,26,0.0
12117120,2024,True,Wellington Rato,865356.0,miss,assisted,right-foot,0.03104654699564,0.0,2.6,66.6,20,0.0
12117120,2024,False,Eduardo Sasha,143846.0,save,corner,right-foot,0.17179976403713,0.2582,3.7,59.7,9,0.0
12117120,2024,False,Nathan Mendes,1116955.0,miss,corner,head,0.19544066488743,0.0,7.1,45.8,9,0.0
12117121,2024,True,Marinho,798127.0,miss,corner,right-foot,0.0036427406594157,0.0,30.2,42.3,88,0.0
12117121,2024,True,Emanuel Brítez,789395.0,block,corner,head,0.010560519061983,0.0,12.0,42.1,88,0.0
12117121,2024,True,Renato Kayzer,814723.0,block,regular,head,0.13426770269871,0.0,7.1,46.3,85,0.0
12117121,2024,False,Marquinhos,1116954.0,miss,corner,right-foot,0.014120436273515,0.0,18.7,64.4,77,0.0
12117121,2024,False,Alexsander,1185617.0,block,regular,left-foot,0.058005359023809,0.0,9.2,31.3,76,0.0
12117121,2024,True,Marinho,798127.0,save,free-kick,left-foot,0.036655269563198,0.3685,30.9,66.4,74,0.0
12117121,2024,True,Tomás Pochettino,824626.0,block,assisted,right-foot,0.055426299571991,0.0,9.5,60.6,72,0.0
12117121,2024,False,Felipe Andrade,1586575.0,miss,set-piece,head,0.042619775980711,0.0,7.9,58.1,71,0.0
12117121,2024,False,Marquinhos,1116954.0,save,assisted,left-foot,0.038733098655939,0.2952,19.8,72.6,70,0.0
12117121,2024,False,Ganso,116853.0,miss,free-kick,left-foot,0.053714092820883,0.0,26.3,43.6,69,0.0
12117121,2024,True,Yago Pikachu,363688.0,miss,regular,head,0.35065707564354,0.0,7.3,50.3,65,0.0
12117121,2024,True,Juan Martín Lucero,359024.0,save,fast-break,right-foot,0.11127524077892,0.04,21.2,42.7,61,0.0
12117121,2024,True,Juan Martín Lucero,359024.0,goal,corner,head,0.015510679222643,0.4694,10.8,58.7,56,0.0
12117121,2024,False,Keno,787607.0,miss,assisted,head,0.019787201657891,0.0,12.9,43.0,54,0.0
12117121,2024,True,Yago Pikachu,363688.0,block,assisted,right-foot,0.026933653280139,0.0,13.6,74.5,52,0.0
12117121,2024,True,Breno Lopes,937552.0,miss,assisted,right-foot,0.72727209329605,0.0,8.0,49.9,50,0.0
12117121,2024,False,Guga,928134.0,miss,assisted,right-foot,0.026449922472239,0.0,25.3,35.5,46,0.0
12117121,2024,True,Juan Martín Lucero,359024.0,miss,corner,head,0.02580625936389,0.0,10.2,55.2,45,2.0
12117121,2024,True,Breno Lopes,937552.0,save,assisted,right-foot,0.018160361796618,0.1421,26.6,29.4,45,2.0
12117121,2024,True,Juan Martín Lucero,359024.0,miss,assisted,head,0.18229086697102,0.0,5.5,57.7,45,1.0
12117121,2024,True,Emanuel Brítez,789395.0,miss,corner,head,0.021667424589396,0.0,11.0,46.2,39,0.0
12117121,2024,True,Juan Martín Lucero,359024.0,miss,corner,head,0.050782930105925,0.0,7.7,59.3,37,0.0
12117121,2024,False,Marquinhos,1116954.0,miss,assisted,left-foot,0.0093557043001056,0.0,4.7,24.0,36,0.0
12117121,2024,False,Alexsander,1185617.0,save,assisted,left-foot,0.03555691242218,0.3736,26.3,53.6,35,0.0
12117121,2024,True,Breno Lopes,937552.0,save,set-piece,right-foot,0.0061072162352502,0.3364,29.2,38.6,32,0.0
12117121,2024,False,Ganso,116853.0,save,assisted,left-foot,0.029735596850514,0.4671,18.8,74.8,28,0.0
12117121,2024,False,Marquinhos,1116954.0,miss,assisted,left-foot,0.017192034050822,0.0,24.3,77.1,28,0.0
12117121,2024,True,Juan Martín Lucero,359024.0,save,assisted,right-foot,0.18140859901905,0.5613,7.3,59.1,20,0.0
12117121,2024,True,Breno Lopes,937552.0,miss,assisted,head,0.036894042044878,0.0,8.6,66.0,19,0.0
12117121,2024,True,Emanuel Brítez,789395.0,miss,corner,head,0.033865105360746,0.0,10.8,44.9,12,0.0
12117122,2024,False,Lucas Esquivel,1087079.0,save,fast-break,left-foot,0.064034700393677,0.0692,9.8,25.6,90,6.0
12117122,2024,True,Yony González,351432.0,block,assisted,left-foot,0.036298636347055,0.0,5.4,29.2,90,1.0
12117122,2024,False,Lucas Di Yorio,838303.0,goal,assisted,right-foot,0.1138749346137,0.3677,4.2,60.9,78,0.0
12117122,2024,False,Pablo,374486.0,save,assisted,left-foot,0.029342928901315,0.0572,13.3,32.4,71,0.0
12117122,2024,True,Rhaldney,992024.0,block,corner,right-foot,0.072277173399925,0.0,14.7,56.6,64,0.0
12117122,2024,False,Julimar,1167536.0,miss,assisted,head,0.078219003975391,0.0,7.6,41.3,58,0.0
12117122,2024,True,Shaylon,874723.0,miss,regular,right-foot,0.17343646287918,0.0,12.3,56.8,56,0.0
12117122,2024,True,Derek Freitas,924423.0,block,throw-in-set-piece,left-foot,0.06382954120636,0.0,13.0,30.9,56,0.0
12117122,2024,False,Julimar,1167536.0,goal,assisted,right-foot,0.10824583470821,0.2162,18.1,49.5,50,0.0
12117122,2024,True,Lucas Kal,840118.0,miss,assisted,right-foot,0.062513016164303,0.0,14.7,51.7,49,0.0
12117122,2024,True,Luiz Fernando,874143.0,goal,fast-break,right-foot,0.10804903507233,0.5865,15.4,66.0,47,0.0
12117122,2024,False,Julimar,1167536.0,miss,fast-break,left-foot,0.03101877309382,0.0,9.2,28.9,45,2.0
12117122,2024,False,Julimar,1167536.0,block,assisted,right-foot,0.07700564712286,0.0,9.9,38.5,42,0.0
12117122,2024,False,Julimar,1167536.0,miss,assisted,right-foot,0.021152675151825,0.0,25.0,46.2,40,0.0
12117122,2024,False,Erick,874063.0,save,assisted,right-foot,0.03962230309844,0.1549,9.4,65.8,38,0.0
12117122,2024,True,Gabriel Baralhas,922575.0,miss,assisted,right-foot,0.015288878232241,0.0,25.6,31.3,35,0.0
12117122,2024,True,Luiz Fernando,874143.0,block,fast-break,right-foot,0.026458121836185,0.0,26.2,29.1,34,0.0
12117122,2024,False,Emersonn,1128844.0,save,regular,left-foot,0.11115035414696,0.3735,7.6,43.9,32,0.0
12117122,2024,False,Emersonn,1128844.0,block,fast-break,left-foot,0.065196007490158,0.0,9.9,68.8,31,0.0
12117122,2024,True,Gabriel Baralhas,922575.0,save,set-piece,head,0.0062802471220493,0.0774,15.5,38.2,26,0.0
12117122,2024,True,Maguinho,871209.0,miss,set-piece,right-foot,0.01191112678498,0.0,18.8,69.9,20,0.0
12117122,2024,True,Rhaldney,992024.0,save,throw-in-set-piece,head,0.015959817916155,0.012,6.9,66.4,18,0.0
12117122,2024,False,Bruno Zapelli,1092354.0,miss,regular,right-foot,0.13080030679703,0.0,8.5,50.7,15,0.0
12117122,2024,False,Julimar,1167536.0,block,assisted,right-foot,0.043692894279957,0.0,12.7,60.8,15,0.0
12117122,2024,False,Emersonn,1128844.0,miss,corner,right-foot,0.019688619300723,0.0,18.2,68.3,14,0.0
12117122,2024,False,Erick,874063.0,block,corner,left-foot,0.058513376861811,0.0,3.1,38.5,13,0.0
12117122,2024,False,Mateo Gamarra,1085451.0,block,corner,head,0.011728074401617,0.0,9.4,38.3,13,0.0
12117122,2024,False,Julimar,1167536.0,block,throw-in-set-piece,other,0.027914332225919,0.0,9.2,54.8,5,0.0
12117122,2024,True,Shaylon,874723.0,block,assisted,left-foot,0.070598945021629,0.0,19.7,49.3,3,0.0
12117123,2024,False,Du Queiroz,1128129.0,save,assisted,left-foot,0.14518974721432,0.4053,8.6,52.3,90,2.0
12117123,2024,True,Erick Farias,927667.0,save,regular,right-foot,0.1943656206131,0.1058,7.1,54.2,86,0.0
12117123,2024,True,Gabriel Taliari,933955.0,save,assisted,right-foot,0.027789270505309,0.0293,20.4,71.7,86,0.0
12117123,2024,True,Erick Farias,927667.0,goal,assisted,head,0.39021819829941,0.6392,5.0,49.0,83,0.0
12117123,2024,True,Ewerthon,992512.0,miss,free-kick,right-foot,0.027437265962362,0.0,34.2,46.6,79,0.0
12117123,2024,False,Dodi,870804.0,block,assisted,right-foot,0.026348659768701,0.0,25.0,52.6,71,0.0
12117123,2024,True,Gilberto,158561.0,save,fast-break,right-foot,0.27490285038948,0.8391,14.4,62.7,58,0.0
12117123,2024,False,Cristian Pavón,358956.0,miss,assisted,left-foot,0.039988070726395,0.0,4.8,68.4,50,0.0
12117123,2024,False,João Pedro,605528.0,save,set-piece,right-foot,0.021463805809617,0.0864,27.1,47.5,50,0.0
12117123,2024,False,Franco Cristaldo,558820.0,block,free-kick,right-foot,0.036722358316183,0.0,25.0,32.6,50,0.0
12117123,2024,False,Everton Galdino,871162.0,save,assisted,left-foot,0.033050376921892,0.0298,21.8,46.9,48,0.0
